timestamp,humidity,pm_10,pm_2_5,temperature
17/6/2023 7:00,79.47749646,6.354989232,5.536970567,29.88129206
18/6/2023 7:00,88.43811001,4.244051911,3.698990627,27.28347513
19/6/2023 7:00,85.83430636,6.711343931,5.801733478,27.61671451
20/6/2023 7:00,78.60851005,7.710990991,6.736216216,29.50207168
21/6/2023 7:00,76.18185809,14.9623521,12.84510577,29.65032544
22/6/2023 7:00,75.70407249,16.02624012,13.78468728,29.80590466
23/6/2023 7:00,79.95546316,19.745671,16.69444444,30.30682818
24/6/2023 7:00,75.92743242,11.32647908,9.925324675,30.31040104
25/6/2023 7:00,83.28837024,11.63112078,10.31447225,28.50555664
26/6/2023 7:00,85.64126339,5.027382256,4.403797006,27.17677265
27/6/2023 7:00,80.01949742,5.713558706,4.814249364,28.71736509
28/6/2023 7:00,86.42712198,2.300374532,1.88576779,27.35393862
29/6/2023 7:00,84.08901734,3.232827187,2.697758496,29.03285551
30/6/2023 7:00,83.63807461,2.948263386,2.442836469,28.61563388
1/7/2023 7:00,86.88716474,2.718115942,2.25615942,28.07603473
2/7/2023 7:00,93.54607067,0.981447799,0.703528556,25.31452224
3/7/2023 7:00,83.47012118,3.812702995,3.224747475,27.99726263
4/7/2023 7:00,82.5851781,12.18829517,10.63976736,29.22952874
5/7/2023 7:00,79.83929266,13.27367663,11.60316889,29.7417616
6/7/2023 7:00,76.9804027,12.60453401,10.97049298,29.82312463
7/7/2023 7:00,78.08521643,9.102011494,7.797772989,29.96280657
8/7/2023 7:00,78.6562265,5.172638436,4.334057184,30.0163785
9/7/2023 7:00,82.24378163,2.98057554,2.461870504,28.96361642
10/7/2023 7:00,85.89313991,3.306122449,2.82835277,27.06765816
11/7/2023 7:00,86.04753601,1.364727273,1.070232897,27.53735064
12/7/2023 7:00,79.03236218,3.228253055,2.724658519,29.01786525
13/7/2023 7:00,76.35426822,5.644802867,4.688888889,30.10026539
14/7/2023 7:00,77.30090731,6.285816876,5.303411131,29.41467806
15/7/2023 7:00,76.64889525,6.001792115,5.094265233,29.68850154
16/7/2023 7:00,85.45262648,2.752075063,2.188018766,27.59923884
17/7/2023 7:00,78.93993089,3.154894227,2.445878136,29.20566127
18/7/2023 7:00,83.0805685,3.583453237,2.831294964,28.10355496
19/7/2023 7:00,89.81058011,1.001086957,0.683810214,26.31939365
20/7/2023 7:00,91.13578119,0.659942363,0.405619597,26.38261476
21/7/2023 7:00,82.76716281,1.987743331,1.40591204,28.67831032
22/7/2023 7:00,92.12066572,1.472997463,1.067778181,26.20013668
23/7/2023 7:00,88.04217696,1.151263538,0.821428571,26.84749435
24/7/2023 7:00,86.28394606,3.309130122,2.742364355,27.50943187
25/7/2023 7:00,83.2683369,4.502702703,3.670630631,28.75192802
26/7/2023 7:00,82.18708443,4.862118492,3.917085427,28.94660219
27/7/2023 7:00,82.19240257,4.277878022,3.433621934,29.07034444
28/7/2023 7:00,80.90585018,3.297033285,2.51121563,29.60562445
29/7/2023 7:00,84.65014943,4.169236285,3.29867336,28.66156463
30/7/2023 7:00,79.68182603,3.078276481,2.402727925,29.61170514
31/7/2023 7:00,83.48762434,2.952089337,2.423063063,28.74858582
1/8/2023 7:00,86.9903697,2.187747748,1.748468468,28.75846379
2/8/2023 7:00,87.90525628,2.461013295,2.038088394,27.00954232
3/8/2023 7:00,81.8810279,5.64362851,4.78877294,28.86903665
4/8/2023 7:00,79.19064207,3.937072995,3.179072276,29.18607473
5/8/2023 7:00,78.51999888,6.176703931,5.267580238,29.49987863
6/8/2023 7:00,73.39568553,9.917414722,8.454219031,29.88293481
7/8/2023 7:00,75.56337193,4.581798483,3.831468784,29.8744878
8/8/2023 7:00,81.20179359,4.579956585,3.863241679,29.16391139
9/8/2023 7:00,79.5618183,3.167930661,2.664981949,28.52447974
10/8/2023 7:00,77.22045502,3.385281385,2.808080808,29.25639996
11/8/2023 7:00,83.22437979,0.894851342,0.628716461,27.82159788
12/8/2023 7:00,80.96114317,1.580726357,1.223660554,28.70382108
13/8/2023 7:00,80.66537611,1.739396118,1.393318966,28.71330886
14/8/2023 7:00,80.22840033,0.749638205,0.546671491,29.11738717
15/8/2023 7:00,85.64532015,0.344031735,0.17562207,27.33978899
16/8/2023 7:00,85.7959089,0.51956912,0.327109515,26.66294888
17/8/2023 7:00,84.6937135,1.403086863,1.105603448,27.25152087
18/8/2023 7:00,82.01742192,2.923987092,2.304768734,28.5379257
19/8/2023 7:00,77.64180882,3.391600861,2.786508791,29.57442558
20/8/2023 7:00,81.31429228,4.895135135,3.942702703,29.05288118
21/8/2023 7:00,79.97417798,3.899531869,3.185812027,28.67076958
22/8/2023 7:00,76.50833446,3.971664275,3.303802009,29.50083603
23/8/2023 7:00,82.46476966,4.256854257,3.57972583,28.74265197
24/8/2023 7:00,73.8799662,3.431646932,2.824246772,29.60625903
25/8/2023 7:00,75.44462822,7.548294434,6.321005386,30.22183028
26/8/2023 7:00,74.07087354,7.448671931,6.392177969,30.27777084
27/8/2023 7:00,77.36964957,2.614523121,2.160346696,28.95633232
28/8/2023 7:00,77.11672034,5.487866715,4.571325127,30.11432525
29/8/2023 7:00,79.97624568,4.449819495,3.666907254,28.77391044
30/8/2023 7:00,78.13482001,2.64557872,2.138030194,29.40708742
31/8/2023 7:00,78.19021246,1.487558601,1.071763433,29.65640866
1/9/2023 7:00,82.68109039,1.311255881,0.96705286,28.42256485
2/9/2023 7:00,89.46698847,0.331485588,0.260243632,26.55593458
3/9/2023 7:00,87.28594252,0.474817518,0.306934307,26.97044816
4/9/2023 7:00,88.26936199,1.264259928,1.063537906,26.87728901
5/9/2023 7:00,90.06069641,0.645010768,0.440775305,26.6553061
6/9/2023 7:00,86.13353543,1.244772891,0.949531363,26.97816481
7/9/2023 7:00,82.93164198,2.255495495,1.767014764,28.74697245
8/9/2023 7:00,84.63864086,4.763195951,4.079175705,28.72725989
9/9/2023 7:00,85.94746488,2.715464657,2.252960172,27.91966761
10/9/2023 7:00,83.78841084,3.667149059,3.049565847,28.23039335
11/9/2023 7:00,87.84261832,5.259365994,4.260806916,26.00131622
12/9/2023 7:00,82.28180344,6.962708182,5.942795076,28.74244173
13/9/2023 7:00,86.58432258,7.735442128,6.726554078,27.18203902
14/9/2023 7:00,83.42091636,22.50197628,19.86166008,29.25567126
15/9/2023 7:00,85.36676765,8.913904899,7.753602305,27.09824057
16/9/2023 7:00,82.7288863,3.307166006,2.804825351,27.38147119
17/9/2023 7:00,84.64583257,2.553321364,2.106283662,27.13961657
18/9/2023 7:00,84.76353198,4.692831541,3.981003584,28.28755522
19/9/2023 7:00,84.06423201,3.93891484,3.212360762,27.49584121
20/9/2023 7:00,90.00801186,5.206537356,4.423698384,26.95932445
21/9/2023 7:00,86.56167394,7.150089767,6.150753769,27.89083702
22/9/2023 7:00,92.53245027,2.511135057,2.073967684,25.71511018
23/9/2023 7:00,91.45441484,1.693855552,1.337405677,26.50342055
24/9/2023 7:00,85.30368317,0.930725054,0.704700395,27.86309522
25/9/2023 7:00,87.08841512,0.441441441,0.276396396,27.54790547
26/9/2023 7:00,89.54168018,0.928390597,0.692697035,26.70013528
27/9/2023 7:00,93.40906314,2.240201366,1.827759799,26.2718969
28/9/2023 7:00,93.80882988,1.559841384,1.201441441,25.54018076
29/9/2023 7:00,83.37897832,16.5120547,14.15107914,28.65929239
30/9/2023 7:00,87.29340378,25.55723542,22.33945284,28.60142369
1/10/2023 7:00,80.24400363,20.49710774,17.3922632,29.21895905
2/10/2023 7:00,74.44760411,9.737239396,8.397196262,30.08312155
3/10/2023 7:00,85.52532671,8.361763643,7.182146729,27.96321568
4/10/2023 7:00,82.93257201,5.331041968,4.506329114,28.98111883
5/10/2023 7:00,84.86666078,2.534186472,2.087321885,28.25556971
6/10/2023 7:00,83.23210752,2.67768595,2.214157384,28.63458141
7/10/2023 7:00,85.3922353,3.883963964,3.240994236,27.84836775
8/10/2023 7:00,87.09480569,3.395357406,2.846720707,27.6615343
9/10/2023 7:00,86.75999266,10.64202899,9.194202899,28.0551443
10/10/2023 7:00,86.26693601,9.62003643,8.294717668,28.12404148
11/10/2023 7:00,84.99208638,4.297356828,3.627753304,28.67859061
12/10/2023 7:00,89.58596746,11.96740311,10.19956537,28.07485741
13/10/2023 7:00,87.89509577,6.81983291,5.901561932,28.02272639
14/10/2023 7:00,83.8363003,2.824358511,2.338872832,28.88083632
15/10/2023 7:00,86.23635607,3.386759582,2.83546264,28.63419752
16/10/2023 7:00,90.11681595,1.534985423,1.194241983,27.09230369
17/10/2023 7:00,88.15077911,2.239051095,1.792411529,27.91023167
18/10/2023 7:00,92.56795373,1.263565891,0.968992248,26.90891184
19/10/2023 7:00,91.28285893,1.55782652,1.225935162,26.52414152
20/10/2023 7:00,85.17655033,4.811403509,4.153143275,28.28736932
21/10/2023 7:00,84.49995551,3.087738224,2.601222582,28.77030226
22/10/2023 7:00,86.58914087,5.210583153,4.465635121,28.72067564
23/10/2023 7:00,89.62336502,3.093998554,2.596313697,27.32039815
24/10/2023 7:00,86.8474734,3.716080402,3.116654702,28.60581385
25/10/2023 7:00,86.45625565,5.834174477,5.041426513,28.2046316
26/10/2023 7:00,83.45174786,9.12266858,7.835007174,29.28931094
27/10/2023 7:00,89.27519893,4.699388709,4.073354908,27.63481986
28/10/2023 7:00,81.62728316,3.945480631,3.355810617,29.3542609
29/10/2023 7:00,86.45600721,8.876751707,7.471793029,28.27383341
30/10/2023 7:00,86.69539028,3.205755396,2.668104998,28.24748703
31/10/2023 7:00,91.39058978,1.684759166,1.313443566,27.2500435
1/11/2023 7:00,89.91364721,3.582855093,2.87374462,27.81177868
2/11/2023 7:00,94.83669122,2.880849532,2.357913669,26.30878361
3/11/2023 7:00,91.20297223,4.609178917,3.953388311,26.75302656
4/11/2023 7:00,88.28048231,5.780767851,4.949407966,27.99162436
5/11/2023 7:00,91.40545209,8.973429084,7.854578097,27.36848834
6/11/2023 7:00,89.08670877,5.893363162,5.126025354,27.66521192
7/11/2023 7:00,83.23420082,4.04516129,3.190322581,29.9769303
18/1/2024 7:00,88.53979362,17.01129032,15.00268817,27.30824252
19/1/2024 7:00,89.1460008,7.636601796,6.657934132,27.53714324
20/1/2024 7:00,88.52142317,15.87373168,13.92001502,27.27415496
21/1/2024 7:00,83.95113117,18.87781818,16.88072727,28.09035173
22/1/2024 7:00,86.63593224,22.93060628,20.01899196,28.0053507
23/1/2024 7:00,87.11007488,6.236363636,5.515272727,27.41187941
24/1/2024 7:00,94.80684151,8.614839672,7.63683818,25.78338724
25/1/2024 7:00,84.63286955,4.25172539,3.21576462,28.2376273
